command,value,baseline_value,default_source,config_file,line,section,target_file,notes
r.Shadow.MaxCSMResolution,1024,2048,engine_base_scalability,Config/DefaultScalability.ini,257,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.RadiusThreshold,0.04,0.04,engine_base_scalability,Config/DefaultScalability.ini,258,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.DistanceScale,0.7,0.85,engine_base_scalability,Config/DefaultScalability.ini,259,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.TransitionScale,0.4,0.8,engine_base_scalability,Config/DefaultScalability.ini,260,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.PreShadowResolutionFactor,0.5,0.5,engine_base_scalability,Config/DefaultScalability.ini,261,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DistanceFieldShadowing,1,1,engine_base_scalability,Config/DefaultScalability.ini,262,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog,1,1,engine_base_scalability,Config/DefaultScalability.ini,265,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridPixelSize,16,16,engine_base_scalability,Config/DefaultScalability.ini,266,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridSizeZ,64,64,engine_base_scalability,Config/DefaultScalability.ini,267,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.HistoryMissSupersampleCount,4,4,engine_base_scalability,Config/DefaultScalability.ini,268,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightMaxDrawDistanceScale,1,1,engine_base_scalability,Config/DefaultScalability.ini,269,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.CapsuleShadows,1,1,engine_base_scalability,Config/DefaultScalability.ini,270,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Enable,0,0,source_registration_default,Config/DefaultScalability.ini,274,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.MaxPhysicalPages,512,2048,engine_base_scalability,Config/DefaultScalability.ini,275,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasDirectional,-1,0.0,engine_base_scalability,Config/DefaultScalability.ini,279,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasLocal,1.0,0.0,engine_base_scalability,Config/DefaultScalability.ini,280,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountDirectional,4,8,engine_base_scalability,Config/DefaultScalability.ini,281,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayDirectional,1,4,engine_base_scalability,Config/DefaultScalability.ini,282,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountLocal,1,4,engine_base_scalability,Config/DefaultScalability.ini,283,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,0,4,engine_base_scalability,Config/DefaultScalability.ini,284,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.NonNanite.IncludeInCoarsePages,0,1,source_registration_default,Config/DefaultScalability.ini,292,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxNumFarShadowCascades,1,10,source_registration_default,Config/DefaultScalability.ini,294,ShadowQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightFunctionQuality,1,1,engine_base_scalability,Config/DefaultScalability.ini,304,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.MaxCascades,4,10,engine_base_scalability,Config/DefaultScalability.ini,305,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxResolution,1024,2048,engine_base_scalability,Config/DefaultScalability.ini,306,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxCSMResolution,1440,2048,engine_base_scalability,Config/DefaultScalability.ini,307,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.RadiusThreshold,0.04,0.01,engine_base_scalability,Config/DefaultScalability.ini,308,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.DistanceScale,0.7,1.0,engine_base_scalability,Config/DefaultScalability.ini,309,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.TransitionScale,1.0,1.0,engine_base_scalability,Config/DefaultScalability.ini,310,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.PreShadowResolutionFactor,1.0,1.0,engine_base_scalability,Config/DefaultScalability.ini,311,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DistanceFieldShadowing,1,1,engine_base_scalability,Config/DefaultScalability.ini,312,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog,1,1,engine_base_scalability,Config/DefaultScalability.ini,315,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridPixelSize,16,8,engine_base_scalability,Config/DefaultScalability.ini,316,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridSizeZ,64,128,engine_base_scalability,Config/DefaultScalability.ini,317,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.HistoryMissSupersampleCount,4,4,engine_base_scalability,Config/DefaultScalability.ini,318,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightMaxDrawDistanceScale,1,1,engine_base_scalability,Config/DefaultScalability.ini,319,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.CapsuleShadows,1,1,engine_base_scalability,Config/DefaultScalability.ini,320,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Enable,0,0,source_registration_default,Config/DefaultScalability.ini,324,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.MaxPhysicalPages,1024,4096,engine_base_scalability,Config/DefaultScalability.ini,325,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasDirectional,-1.5,-1.5,engine_base_scalability,Config/DefaultScalability.ini,329,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasLocal,0.0,0.0,engine_base_scalability,Config/DefaultScalability.ini,330,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountDirectional,6,8,engine_base_scalability,Config/DefaultScalability.ini,331,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayDirectional,1,4,engine_base_scalability,Config/DefaultScalability.ini,332,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountLocal,1,8,engine_base_scalability,Config/DefaultScalability.ini,333,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,1,4,engine_base_scalability,Config/DefaultScalability.ini,334,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,0,4,engine_base_scalability,Config/DefaultScalability.ini,335,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.NonNanite.IncludeInCoarsePages,0,1,source_registration_default,Config/DefaultScalability.ini,343,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxNumFarShadowCascades,1,10,source_registration_default,Config/DefaultScalability.ini,345,ShadowQuality@3,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightFunctionQuality,1,1,engine_base_scalability,Config/DefaultScalability.ini,355,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.MaxCascades,5,10,engine_base_scalability,Config/DefaultScalability.ini,356,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxResolution,2048,4096,engine_base_scalability,Config/DefaultScalability.ini,357,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxCSMResolution,2048,4096,engine_base_scalability,Config/DefaultScalability.ini,358,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.RadiusThreshold,0.01,0,engine_base_scalability,Config/DefaultScalability.ini,359,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.DistanceScale,0.7,1.0,engine_base_scalability,Config/DefaultScalability.ini,360,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.CSM.TransitionScale,1.0,1.0,engine_base_scalability,Config/DefaultScalability.ini,361,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.PreShadowResolutionFactor,1.0,1.0,engine_base_scalability,Config/DefaultScalability.ini,362,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.DistanceFieldShadowing,1,1,engine_base_scalability,Config/DefaultScalability.ini,363,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog,1,1,engine_base_scalability,Config/DefaultScalability.ini,366,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridPixelSize,8,4,engine_base_scalability,Config/DefaultScalability.ini,367,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.GridSizeZ,128,128,engine_base_scalability,Config/DefaultScalability.ini,368,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricFog.HistoryMissSupersampleCount,4,16,engine_base_scalability,Config/DefaultScalability.ini,369,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LightMaxDrawDistanceScale,1,1,engine_base_scalability,Config/DefaultScalability.ini,370,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.CapsuleShadows,1,1,engine_base_scalability,Config/DefaultScalability.ini,371,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.Enable,0,0,source_registration_default,Config/DefaultScalability.ini,375,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.MaxPhysicalPages,2048,8192,engine_base_scalability,Config/DefaultScalability.ini,376,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasDirectional,-1.5,-1.5,engine_base_scalability,Config/DefaultScalability.ini,380,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.ResolutionLodBiasLocal,0.0,0.0,engine_base_scalability,Config/DefaultScalability.ini,381,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountDirectional,6,16,engine_base_scalability,Config/DefaultScalability.ini,382,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayDirectional,1,8,engine_base_scalability,Config/DefaultScalability.ini,383,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.RayCountLocal,1,16,engine_base_scalability,Config/DefaultScalability.ini,384,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,1,8,engine_base_scalability,Config/DefaultScalability.ini,385,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.SMRT.SamplesPerRayLocal,0,8,engine_base_scalability,Config/DefaultScalability.ini,386,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.Virtual.NonNanite.IncludeInCoarsePages,0,1,source_registration_default,Config/DefaultScalability.ini,394,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Shadow.MaxNumFarShadowCascades,1,10,source_registration_default,Config/DefaultScalability.ini,396,ShadowQuality@Cine,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.DiffuseIndirect.Allow,0,0,engine_base_scalability,Config/DefaultScalability.ini,407,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.GridPixelSize,128,32,source_registration_default,Config/DefaultScalability.ini,410,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.NumProbesToTraceBudget,30,100,source_registration_default,Config/DefaultScalability.ini,419,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TraceFromVolume,1,1,source_registration_default,Config/DefaultScalability.ini,426,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.ProbeResolution,8,8,source_registration_default,Config/DefaultScalability.ini,427,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.NumProbesToTraceBudget,30,100,source_registration_default,Config/DefaultScalability.ini,428,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCaptureRefreshFraction,0,0.125,source_registration_default,Config/DefaultScalability.ini,429,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.MeshCardsMinSize,20,10.0,source_registration_default,Config/DefaultScalability.ini,432,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache,0,1,source_registration_default,Config/DefaultScalability.ini,436,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.MaxRoughnessToEvaluateRoughSpecular,0.4,0.8,source_registration_default,Config/DefaultScalability.ini,438,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.AtlasSize,2048,4096,source_registration_default,Config/DefaultScalability.ini,439,GlobalIlluminationQuality@0,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.DiffuseIndirect.Allow,1,1,engine_base_scalability,Config/DefaultScalability.ini,447,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.UpdateFactor,64,128,engine_base_scalability,Config/DefaultScalability.ini,449,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.GridPixelSize,128,32,source_registration_default,Config/DefaultScalability.ini,450,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.ProbeSpacing,8,4,engine_base_scalability,Config/DefaultScalability.ini,452,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.HemisphereProbeResolution,1,3,engine_base_scalability,Config/DefaultScalability.ini,453,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TraceMeshSDFs.Allow,0,0,engine_base_scalability,Config/DefaultScalability.ini,455,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.NumProbesToTraceBudget,30,100,source_registration_default,Config/DefaultScalability.ini,459,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TraceFromVolume,1,1,source_registration_default,Config/DefaultScalability.ini,466,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.ProbeResolution,8,8,source_registration_default,Config/DefaultScalability.ini,467,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.NumProbesToTraceBudget,30,100,source_registration_default,Config/DefaultScalability.ini,468,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCaptureRefreshFraction,0,0.125,source_registration_default,Config/DefaultScalability.ini,469,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.MeshCardsMinSize,20,10.0,source_registration_default,Config/DefaultScalability.ini,472,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardMaxResolution,32,256,engine_base_scalability,Config/DefaultScalability.ini,473,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache,0,1,source_registration_default,Config/DefaultScalability.ini,476,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.MaxRoughnessToEvaluateRoughSpecular,0.8,0.8,source_registration_default,Config/DefaultScalability.ini,478,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.AtlasSize,2048,2048,engine_base_scalability,Config/DefaultScalability.ini,479,GlobalIlluminationQuality@1,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.DiffuseIndirect.Allow,1,1,engine_base_scalability,Config/DefaultScalability.ini,487,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.UpdateFactor,64,64,engine_base_scalability,Config/DefaultScalability.ini,489,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.GridPixelSize,64,64,engine_base_scalability,Config/DefaultScalability.ini,490,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.ProbeSpacing,8,8,engine_base_scalability,Config/DefaultScalability.ini,492,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity.HemisphereProbeResolution,2,3,engine_base_scalability,Config/DefaultScalability.ini,493,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TraceMeshSDFs.Allow,1,0,engine_base_scalability,Config/DefaultScalability.ini,495,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.ProbeResolution,32,16,engine_base_scalability,Config/DefaultScalability.ini,498,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.RadianceCache.NumProbesToTraceBudget,50,100,engine_base_scalability,Config/DefaultScalability.ini,499,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.DownsampleFactor,64,32,engine_base_scalability,Config/DefaultScalability.ini,501,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TracingOctahedronResolution,8,8,engine_base_scalability,Config/DefaultScalability.ini,502,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.StochasticInterpolation,1,1,engine_base_scalability,Config/DefaultScalability.ini,503,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.FullResolutionJitterWidth,1,1,engine_base_scalability,Config/DefaultScalability.ini,504,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.TwoSidedFoliageBackfaceDiffuse,0,0,engine_base_scalability,Config/DefaultScalability.ini,505,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.TraceFromVolume,1,0,engine_base_scalability,Config/DefaultScalability.ini,506,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.ProbeResolution,8,8,engine_base_scalability,Config/DefaultScalability.ini,507,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache.NumProbesToTraceBudget,50,70,engine_base_scalability,Config/DefaultScalability.ini,508,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCaptureRefreshFraction,0,0.125,source_registration_default,Config/DefaultScalability.ini,509,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.MeshCardsMinSize,10,10.0,source_registration_default,Config/DefaultScalability.ini,512,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardMaxResolution,64,512,engine_base_scalability,Config/DefaultScalability.ini,513,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyVolume.RadianceCache,0,1,source_registration_default,Config/DefaultScalability.ini,516,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.MaxRoughnessToEvaluateRoughSpecular,0.8,0.8,source_registration_default,Config/DefaultScalability.ini,518,GlobalIlluminationQuality@2,Config/Custom/RenderBaseline/DefaultScalability.ini,Disable or omit during baseline run; restore after experiment if needed.
