command,value,config_file,line,section,baseline_action,reason,notes
r.SkylightIntensityMultiplier.OverrideValue,1.0,Config/DefaultScalability.ini,488,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity,1,Config/DefaultScalability.ini,491,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.RadianceCache.Update.FrameInterval,1,Config/DefaultScalability.ini,494,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.SpatialFilterNumPasses,3,Config/DefaultScalability.ini,496,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.IntegrationTileClassification,0,Config/DefaultScalability.ini,497,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.ScreenSpaceBentNormal,0,Config/DefaultScalability.ini,500,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCapturesPerFrame,30,Config/DefaultScalability.ini,510,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCameraDistanceTexelDensityScale,100,Config/DefaultScalability.ini,511,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.gs.LumenDisableStaticMeshAffectIndirectLighting,0,Config/DefaultScalability.ini,514,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.CloudTransmittance,0,Config/DefaultScalability.ini,515,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.OffscreenShadowing,2,Config/DefaultScalability.ini,517,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.ScreenTraces.HZBTraversal,0,Config/DefaultScalability.ini,520,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.AdaptiveProbeAllocationFraction,1,Config/DefaultScalability.ini,521,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.AOGlobalDistanceFieldRepresentHeightfields.MaxClipMap,3,Config/DefaultScalability.ini,522,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.AOGlobalDistanceField.MinMeshSDFRadiusInVoxels,3,Config/DefaultScalability.ini,523,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Skylight.LowerHemisphereColor.OverrideValue,-1,Config/DefaultScalability.ini,524,GlobalIlluminationQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SkylightIntensityMultiplier.OverrideValue,1,Config/DefaultScalability.ini,528,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity,1,Config/DefaultScalability.ini,531,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.RadianceCache.Update.FrameInterval,1,Config/DefaultScalability.ini,534,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.SpatialFilterNumPasses,3,Config/DefaultScalability.ini,536,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.IntegrationTileClassification,1,Config/DefaultScalability.ini,537,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.ScreenSpaceBentNormal,1,Config/DefaultScalability.ini,540,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCapturesPerFrame,100,Config/DefaultScalability.ini,551,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCameraDistanceTexelDensityScale,100,Config/DefaultScalability.ini,552,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.gs.LumenDisableStaticMeshAffectIndirectLighting,0,Config/DefaultScalability.ini,555,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.CloudTransmittance,1,Config/DefaultScalability.ini,556,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.OffscreenShadowing,1,Config/DefaultScalability.ini,557,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.ScreenTraces.HZBTraversal,1,Config/DefaultScalability.ini,560,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.AdaptiveProbeAllocationFraction,1,Config/DefaultScalability.ini,561,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.AOGlobalDistanceFieldRepresentHeightfields.MaxClipMap,5,Config/DefaultScalability.ini,562,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.AOGlobalDistanceField.MinMeshSDFRadiusInVoxels,0.5,Config/DefaultScalability.ini,563,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Skylight.LowerHemisphereColor.OverrideValue,-1,Config/DefaultScalability.ini,564,GlobalIlluminationQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SkylightIntensityMultiplier.OverrideValue,1,Config/DefaultScalability.ini,568,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.Radiosity,1,Config/DefaultScalability.ini,571,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.RadianceCache.Update.FrameInterval,0,Config/DefaultScalability.ini,574,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.SpatialFilterNumPasses,3,Config/DefaultScalability.ini,576,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.IntegrationTileClassification,1,Config/DefaultScalability.ini,577,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.ScreenSpaceBentNormal,1,Config/DefaultScalability.ini,580,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCapturesPerFrame,300,Config/DefaultScalability.ini,591,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.SurfaceCache.CardCameraDistanceTexelDensityScale,100,Config/DefaultScalability.ini,592,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.gs.LumenDisableStaticMeshAffectIndirectLighting,0,Config/DefaultScalability.ini,595,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.CloudTransmittance,1,Config/DefaultScalability.ini,596,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.LumenScene.DirectLighting.OffscreenShadowing,1,Config/DefaultScalability.ini,597,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.ScreenTraces.HZBTraversal,1,Config/DefaultScalability.ini,600,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.ScreenProbeGather.AdaptiveProbeAllocationFraction,2,Config/DefaultScalability.ini,601,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.AOGlobalDistanceFieldRepresentHeightfields.MaxClipMap,5,Config/DefaultScalability.ini,602,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.AOGlobalDistanceField.MinMeshSDFRadiusInVoxels,0.5,Config/DefaultScalability.ini,603,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Skylight.LowerHemisphereColor.OverrideValue,-1,Config/DefaultScalability.ini,604,GlobalIlluminationQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Allow,0,Config/DefaultScalability.ini,608,ReflectionQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.TraceMeshSDFs,0,Config/DefaultScalability.ini,612,ReflectionQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Foliage,0,Config/DefaultScalability.ini,613,ReflectionQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyReflections.FrontLayer.Allow,0,Config/DefaultScalability.ini,615,ReflectionQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyReflections.FrontLayer.Enable,0,Config/DefaultScalability.ini,616,ReflectionQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Allow,0,Config/DefaultScalability.ini,621,ReflectionQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.TraceMeshSDFs,0,Config/DefaultScalability.ini,625,ReflectionQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Foliage,0,Config/DefaultScalability.ini,626,ReflectionQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyReflections.FrontLayer.Allow,0,Config/DefaultScalability.ini,628,ReflectionQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.TranslucencyReflections.FrontLayer.Enable,0,Config/DefaultScalability.ini,629,ReflectionQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Allow,0,Config/DefaultScalability.ini,634,ReflectionQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.TraceMeshSDFs,0,Config/DefaultScalability.ini,638,ReflectionQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Foliage,1,Config/DefaultScalability.ini,639,ReflectionQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Allow,0,Config/DefaultScalability.ini,647,ReflectionQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.TraceMeshSDFs,1,Config/DefaultScalability.ini,651,ReflectionQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Foliage,1,Config/DefaultScalability.ini,652,ReflectionQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Allow,0,Config/DefaultScalability.ini,660,ReflectionQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.TraceMeshSDFs,1,Config/DefaultScalability.ini,664,ReflectionQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Lumen.Reflections.Foliage,1,Config/DefaultScalability.ini,665,ReflectionQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.GrainQuantization,0,Config/DefaultScalability.ini,687,PostProcessQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.GrainQuantization,0,Config/DefaultScalability.ini,717,PostProcessQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.GrainQuantization,1,Config/DefaultScalability.ini,747,PostProcessQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.GrainQuantization,1,Config/DefaultScalability.ini,779,PostProcessQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.GrainQuantization,1,Config/DefaultScalability.ini,812,PostProcessQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.DynamicLodBiasNum,0,Config/DefaultScalability.ini,843,TextureQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VT.RVT.TileCountBias.Group0,-1,Config/DefaultScalability.ini,844,TextureQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.DefaultNoRefLODBias,0,Config/DefaultScalability.ini,848,TextureQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.UITextureLODBias,0,Config/DefaultScalability.ini,850,TextureQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.DynamicLodBiasNum,0,Config/DefaultScalability.ini,863,TextureQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VT.RVT.TileCountBias.Group0,-1,Config/DefaultScalability.ini,864,TextureQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.DefaultNoRefLODBias,0,Config/DefaultScalability.ini,868,TextureQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.UITextureLODBias,0,Config/DefaultScalability.ini,870,TextureQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.DynamicLodBiasNum,1,Config/DefaultScalability.ini,886,TextureQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VT.RVT.TileCountBias.Group0,0,Config/DefaultScalability.ini,887,TextureQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.DefaultNoRefLODBias,0,Config/DefaultScalability.ini,891,TextureQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.UITextureLODBias,0,Config/DefaultScalability.ini,893,TextureQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.DynamicLodBiasNum,1,Config/DefaultScalability.ini,911,TextureQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VT.RVT.TileCountBias.Group0,0,Config/DefaultScalability.ini,912,TextureQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.DefaultNoRefLODBias,0,Config/DefaultScalability.ini,914,TextureQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.UITextureLODBias,0,Config/DefaultScalability.ini,916,TextureQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VHM.DynamicLodBiasNum,1,Config/DefaultScalability.ini,934,TextureQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.VT.RVT.TileCountBias.Group0,0,Config/DefaultScalability.ini,935,TextureQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.Streaming.DefaultNoRefLODBias,0,Config/DefaultScalability.ini,937,TextureQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.UITextureLODBias,0,Config/DefaultScalability.ini,939,TextureQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.HalfResSceneColor,1,Config/DefaultScalability.ini,946,EffectsQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountPerSlice,1,Config/DefaultScalability.ini,959,EffectsQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
fx.NiagaraGlobalSpawnCountScale,0.125,Config/DefaultScalability.ini,969,EffectsQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.SimEnable,0,Config/DefaultScalability.ini,975,EffectsQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.MipmapDistanceScale,0.000005,Config/DefaultScalability.ini,976,EffectsQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.UseLightingCache,0,Config/DefaultScalability.ini,977,EffectsQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.DownSampleFactor,0.25,Config/DefaultScalability.ini,978,EffectsQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.HalfResSceneColor,1,Config/DefaultScalability.ini,984,EffectsQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountPerSlice,1,Config/DefaultScalability.ini,997,EffectsQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
fx.NiagaraGlobalSpawnCountScale,0.25,Config/DefaultScalability.ini,1007,EffectsQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.SimEnable,1,Config/DefaultScalability.ini,1013,EffectsQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.MipmapDistanceScale,0.000005,Config/DefaultScalability.ini,1014,EffectsQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.UseLightingCache,0,Config/DefaultScalability.ini,1015,EffectsQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.DownSampleFactor,0.25,Config/DefaultScalability.ini,1016,EffectsQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.HalfResSceneColor,0,Config/DefaultScalability.ini,1022,EffectsQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountPerSlice,1,Config/DefaultScalability.ini,1035,EffectsQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
fx.NiagaraGlobalSpawnCountScale,0.5,Config/DefaultScalability.ini,1045,EffectsQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.SimEnable,1,Config/DefaultScalability.ini,1051,EffectsQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.MipmapDistanceScale,0.000005,Config/DefaultScalability.ini,1052,EffectsQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.UseLightingCache,0,Config/DefaultScalability.ini,1053,EffectsQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.DownSampleFactor,0.25,Config/DefaultScalability.ini,1054,EffectsQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.HalfResSceneColor,0,Config/DefaultScalability.ini,1060,EffectsQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountPerSlice,1,Config/DefaultScalability.ini,1073,EffectsQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
fx.NiagaraGlobalSpawnCountScale,1.0,Config/DefaultScalability.ini,1083,EffectsQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.SimEnable,1,Config/DefaultScalability.ini,1089,EffectsQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.MipmapDistanceScale,0.000005,Config/DefaultScalability.ini,1090,EffectsQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.UseLightingCache,1,Config/DefaultScalability.ini,1091,EffectsQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.DownSampleFactor,0.5,Config/DefaultScalability.ini,1092,EffectsQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.HalfResSceneColor,0,Config/DefaultScalability.ini,1098,EffectsQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountPerSlice,1,Config/DefaultScalability.ini,1111,EffectsQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
fx.NiagaraGlobalSpawnCountScale,1.0,Config/DefaultScalability.ini,1121,EffectsQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.SimEnable,1,Config/DefaultScalability.ini,1127,EffectsQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.MipmapDistanceScale,0.000005,Config/DefaultScalability.ini,1128,EffectsQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.UseLightingCache,1,Config/DefaultScalability.ini,1129,EffectsQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.DownSampleFactor,0.5,Config/DefaultScalability.ini,1130,EffectsQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
grass.CullDistanceScale,0.4,Config/DefaultScalability.ini,1136,FoliageQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias,1,Config/DefaultScalability.ini,1139,FoliageQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly,1,Config/DefaultScalability.ini,1140,FoliageQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly.VertexThreshold,30000,Config/DefaultScalability.ini,1141,FoliageQuality@0,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
grass.CullDistanceScale,0.65,Config/DefaultScalability.ini,1146,FoliageQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias,1,Config/DefaultScalability.ini,1149,FoliageQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly,1,Config/DefaultScalability.ini,1150,FoliageQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly.VertexThreshold,30000,Config/DefaultScalability.ini,1151,FoliageQuality@1,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
grass.CullDistanceScale,0.7,Config/DefaultScalability.ini,1156,FoliageQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias,1,Config/DefaultScalability.ini,1159,FoliageQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly,1,Config/DefaultScalability.ini,1160,FoliageQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly.VertexThreshold,50000,Config/DefaultScalability.ini,1161,FoliageQuality@2,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
grass.CullDistanceScale,1.0,Config/DefaultScalability.ini,1166,FoliageQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias,0,Config/DefaultScalability.ini,1168,FoliageQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly,1,Config/DefaultScalability.ini,1169,FoliageQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias.HighPoly.VertexThreshold,30000,Config/DefaultScalability.ini,1170,FoliageQuality@3,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
grass.CullDistanceScale,1.2,Config/DefaultScalability.ini,1175,FoliageQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
r.StaticMesh.MinLodBias,0,Config/DefaultScalability.ini,1178,FoliageQuality@Cine,temporarily_reset_for_baseline,unknown_default,Disable or omit during baseline run; restore after experiment if needed.
